,Aatrox,Ahri,Akali,Alistar,Amumu,Anivia,Annie,Aphelios,Ashe,Aurelion Sol,Azir,Bard,Blitzcrank,Brand,Braum,Caitlyn,Camille,Cassiopeia,Cho'Gath,Corki,Darius,Diana,Dr. Mundo,Draven,Ekko,Elise,Evelynn,Ezreal,Fiddlesticks,Fiora,Fizz,Galio,Gangplank,Garen,Gnar,Gragas,Graves,Hecarim,Heimerdinger,Illaoi,Irelia,Ivern,Janna,Jarvan IV,Jax,Jayce,Jhin,Jinx,Kai'Sa,Kalista,Karma,Karthus,Kassadin,Katarina,Kayle,Kayn,Kennen,Kha'Zix,Kindred,Kled,Kog'Maw,LeBlanc,Lee Sin,Leona,Lillia,Lissandra,Lucian,Lulu,Lux,Malphite,Malzahar,Maokai,Master Yi,Miss Fortune,Mordekaiser,Morgana,Nami,Nasus,Nautilus,Neeko,Nidalee,Nocturne,Nunu & Willump,Olaf,Orianna,Ornn,Pantheon,Poppy,Pyke,Qiyana,Quinn,Rakan,Rammus,Rek'Sai,Renekton,Rengar,Riven,Rumble,Ryze,Sejuani,Senna,Sett,Shaco,Shen,Shyvana,Singed,Sion,Sivir,Skarner,Sona,Soraka,Swain,Sylas,Syndra,Tahm Kench,Taliyah,Talon,Taric,Teemo,Thresh,Tristana,Trundle,Tryndamere,Twisted Fate,Twitch,Udyr,Urgot,Varus,Vayne,Veigar,Vel'Koz,Vi,Viktor,Vladimir,Volibear,Warwick,Wukong,Xayah,Xerath,Xin Zhao,Yasuo,Yone,Yorick,Yuumi,Zac,Zed,Ziggs,Zilean,Zoe,Zyra
Aatrox,1.0,-0.16574004368937612,0.12957942062725458,-0.10826282722424407,-0.14686420181263737,-0.14313513765672115,-0.196191223479526,0.10600586867970208,-0.12702336591817853,0.03171897993245243,0.06997770005678738,-0.1480366491283993,-0.15598362148852218,-0.13163584265452855,-0.11953841640963803,-0.17090201384374715,0.21280339089145817,-0.07293881247089407,0.015083069802681481,-0.091290688548195,0.20707558956929029,-0.01457063089111199,0.028973022821525696,0.04355428207555956,0.05911070343973546,-0.045655985766468676,-0.02663968159129504,-0.07022820614401937,-0.1008046592057037,0.1501899704975802,-0.03196939742130578,0.05684836244715863,0.08992882700628957,0.10301316259570859,0.05575671027506335,-0.0451691919393189,0.011883672427900227,0.07620851442381094,-0.09994538882405668,0.08049753681919658,0.13742341131245683,-0.04037253334751778,-0.2677494555784752,0.049911122614983316,0.1463890581587609,0.0859688153696,0.00674134590927411,-0.1609790297533078,0.03959942021960028,-0.04446405087738503,-0.2059696856344222,-0.0422023807941041,0.07066552199383691,-0.03072974671824591,0.06682432386464998,0.20595066663430273,-0.02348305254163563,0.09872168665328007,-0.00697996763052644,0.19283540551404033,-0.10055280630417918,-0.09173362622729453,0.03000849762761304,-0.18765863814341,0.037726271705778136,-0.08248799913686344,-0.002758506736497912,-0.25070426059783646,-0.2079279512347325,-0.04474395269789744,-0.10252531108101715,-0.056452470542976974,0.08287987111501549,-0.15246679632726834,0.27466933054931253,-0.24193496990757168,-0.229846448570465,0.07106594963981716,-0.06966373598247211,-0.01723432337100994,-0.13109610780281966,0.06226835827191812,-0.012352788341688514,0.10506430276738432,-0.19134867357341423,0.18130281025823747,0.15061036826863428,0.0012220142849582727,0.10863126815045632,0.12369854008484915,-0.043324346221469634,-0.0718005884584858,-0.059687224901131763,0.103402390172325,0.20301703161285445,0.1173244139829106,0.09769634902064739,0.025960948533846784,0.09641984358544564,-0.04789644821144878,-0.011127330628020848,0.24124705975636818,-0.058040582652278516,0.06170863852848074,-0.0008460616680130428,0.02061148136457991,0.13770338728230158,-0.1430619226655534,0.034045300358149344,-0.21538535177338902,-0.18633372173020302,0.07759923906433996,0.22838645885854103,-0.09425721277184751,-0.05971085067633686,-0.031934757810985426,0.11594989916231158,-0.08839940628953835,-0.11471072389871706,-0.10498693428580275,-0.12797680737677575,0.060381684555034676,0.135865672048743,-0.0509023057222846,-0.06855280074099901,0.05047945507047524,0.17115538609474668,-0.04387602669550339,-0.061644214032242184,-0.09221010046192335,-0.07579090505779629,-0.04027284380559992,0.004911950868090931,0.10920468832922103,0.08554911423099154,0.06606057852469072,0.052925965352457305,-0.029595958815746837,-0.07628534590873959,0.06395774255847775,0.15805015380391596,0.05799652447463577,0.13841150140166314,-0.09914435687492595,-0.002177070844581852,0.10700971098256806,-0.1742413300269714,-0.1840339057603626,-0.007960649370655881,-0.22188322253112025
Ahri,-0.16574004368937612,1.0,0.11362274414922124,-0.10587551856815258,-0.01309946854050903,0.11041098488635859,0.1555176002447899,-0.0333749416647362,0.11969762053867361,0.016259783392352012,0.06362280315816582,-0.01623706148760684,-0.0031565515320630677,0.08309073611545037,-0.05444889955725518,0.2064400502766398,-0.04927834917174789,0.17038654377962925,-0.1250826340142368,0.04616755386335525,-0.14126239665149276,0.17122780148883687,-0.17011287838542533,-0.04471435256320899,0.06520831195292309,0.07466825456822312,0.06690572115444726,0.14409644590595272,-0.07124698790192663,0.023169828805660986,0.09371036598762128,-0.08797098020985383,-0.14226896044721737,-0.144060877415652,-0.031222364400874003,-0.06907372767882358,-0.06438745938560753,-0.12298036192954909,-0.033773743478781926,-0.11701636794468939,0.11235815657246817,-0.12673708099261916,0.11957820274562758,-0.07684342225125307,-0.13664643427959322,-0.018793686797807796,0.013454176537248008,0.17758338260340267,0.08882214619808937,0.0578427111558355,0.1358987088417054,-0.04708990189430007,0.012075058478906109,0.17427024124411328,-0.015179966243220822,-0.09769462172785914,0.04117210364334756,-0.051366476684981066,0.015955943653837013,-0.1792905405711167,-0.028646877674386673,0.2514158800040991,0.007415007639319016,0.07391746928128096,0.0042897549870459795,0.18242681360373758,0.091654937266756,0.11673014493106249,0.29256003889434246,-0.08334440915230457,0.02567291183405107,-0.10884702191456364,-0.11180176361331728,0.13502771466415742,-0.18368533579919388,0.17799817371525106,0.12887934915611876,-0.15806274524699782,-0.08349489638789631,0.1440232010039325,0.13020181473775982,-0.08884058206857492,-0.15896585307209632,-0.1596592713763827,0.29169397000228603,-0.1962949323934593,-0.14926991579393922,-0.059068283909097685,-0.06656516953511615,0.06440618467017667,0.03431352778714036,0.023081073457454915,-0.17294054948670956,-0.11079571176151282,-0.1063298886999886,-0.09548474590200628,0.10199886371141109,-0.05632840265477057,-0.011623558005366075,-0.06585759122715418,-0.0005115891829139407,-0.13902044739566732,-0.10051645225133932,-0.14055820602515068,-0.04350194985211231,-0.19025000938363235,-0.23277861696265045,0.11325251722929053,-0.1726297216571897,0.09954615196027883,0.05581855274631509,-0.07755001920997029,-0.051906482172056734,0.2892875926391094,-0.15245522162332303,0.11458103243704842,0.0272710053101074,-0.12276535524275878,-0.034745260377939235,0.03928014001901525,0.07174872886487893,-0.20336190390821063,-0.16622460082013824,0.07892841663007089,-0.046415993573142966,-0.17797983924107874,-0.1997457614980016,0.05017199527116489,0.12284302078492126,0.047196435761438726,0.09549188876638814,0.010458090521329177,0.055826712221771047,-0.014986764897741978,-0.17932210983512298,-0.14898220525980466,-0.0854303438592603,0.17695699334867354,0.09526771052824978,-0.1323019342336118,0.02128518248646316,0.0006536712652271959,-0.19749782289370765,0.020455532242113716,-0.14295885612838122,0.08721040535895264,0.1008677599354958,-0.019890918635057098,0.16500020246034441,0.11771097660450758
Akali,0.12957942062725458,0.11362274414922124,1.0,-0.20830112955102265,-0.12702444330199159,-0.08851927678974114,-0.02763840657287786,0.12372349340745836,-0.026133532751519528,-0.013505144992767226,0.08397096869593068,-0.16894116990396868,-0.16878176947656454,-0.1349850651047504,-0.24161692093811182,-0.023519975376940616,0.16397909812797473,0.0870822622419476,-0.13491649376642734,-0.09004716781732003,0.027478016512959003,0.1931322078352904,-0.14611285630315507,0.05395630324097178,0.16875282184774765,-0.0179991713968648,0.16892270651995556,0.04832210510121604,-0.13429698524848344,0.2034830458236747,0.1311648656348664,-0.07874236840120719,-0.02260065914884235,-0.018403858354426816,-0.04528275782810698,-0.11854367043010328,-0.08368614956426246,-0.06668028880755661,-0.09562137566928697,-0.0383651297633294,0.31649342565940597,-0.12750692722333623,-0.18289582652591685,-0.11176739416721326,0.07537008888115948,-0.012754843630582657,0.02218530226684412,-0.01997732952500808,0.1510021804059063,0.03898613820463337,-0.11051316396752542,-0.09769156764473341,0.12241103396892328,0.3335981469989656,0.08750719501093773,0.1852398923282218,0.0037528021738143513,0.08537828726134433,0.03258280265354252,0.016104884014781384,-0.13101224188810057,0.21611775753525175,0.09986792268925004,-0.1760617768203785,0.07055475450156756,-0.03211121153164398,0.03479814193039443,-0.1783995143195638,0.005147689865871441,-0.13389010833897452,-0.13549984356926048,-0.2251830083109858,0.09546015219756054,-0.04930854970134124,0.07944384123679749,-0.12849140992581143,-0.17107154398634217,-0.04121547414905469,-0.23347805451596826,0.11804255921859697,0.05505964851538658,-0.027479354323621807,-0.0722486672813305,-0.05899500437384475,0.018476852763665064,-0.07256070723857766,0.00111026437909989,-0.02406325379998253,0.11624724655455976,0.2799176413653318,0.02233134190307484,-0.03591609253377981,-0.15817073710043728,-0.04597022831992925,0.016851167460095184,0.11141396478556109,0.24833789114180993,-0.10256329472350711,0.13261099896518413,-0.13748258752670717,0.00889037810748805,0.10038225363662123,0.02108357132659977,-0.07363425425807013,-0.035778584551574566,-0.0911957715514653,-0.11340441619986663,-0.06582681023588366,-0.13684905924509638,-0.12715926971192193,-0.10052114580134996,-0.06370743765302089,0.225330243298977,0.1122831277035834,-0.19382376532489887,0.06740301096732382,0.2265470919892172,-0.19109528574047885,-0.03403063778491133,-0.13753012027903844,-0.011845767768944526,-0.17637085160463806,0.07085128398483631,0.009368010540368288,-0.01765248393076524,-0.03448026310722496,-0.06027879627197841,-0.06980178897896283,0.12864875999071057,-0.0051758396682686225,-0.08547239960830733,-0.044359067623565895,-0.04701351059092773,0.10970593797692141,-0.08941162864648544,0.0077112169881328185,-0.008199164584426821,0.12569336749522775,-0.0810191577749122,-0.017001008479146318,0.2903854882604421,0.07773462564802036,-0.08383282149218285,-0.04974393149836298,-0.137807755939358,0.26486497404009623,-0.1510436040045815,-0.18362184869799014,0.21108170358892708,-0.15084487861716278
Alistar,-0.10826282722424407,-0.10587551856815258,-0.20830112955102265,1.0,0.09654150178134457,0.039572403404968814,0.002844667135411094,-0.20640569380780072,-0.09053177283221325,-0.08068479047024502,-0.06891774647133286,0.2297301975719016,0.2414183003605831,0.03099262055288854,0.331443468346613,-0.05745686326912414,-0.11324638612743487,-0.08555051170181005,0.08083405277307254,0.052215142353388866,-0.07221533202259911,-0.1544367143098293,0.07848182048043129,-0.09498482065926805,-0.10819761504305125,-0.009344916305586759,-0.12719183134251955,-0.03479482058710981,0.051993614804180854,-0.10962856322756709,-0.03114830701273119,0.1126212021747649,0.06391025647135384,-0.05519893661100994,0.06721230108997578,0.2045432906396194,0.03562792691511352,0.0395682442803692,-0.02745056330255502,-0.08117850993042497,-0.12689575739030068,0.036435187301963934,0.2263213195288889,0.11449749892216898,-0.03605902569780306,-0.0004111025227631071,-0.11164616427481722,-0.09426428059143066,-0.17642112677384514,-0.06299739252712455,0.13533943491034484,-0.032423399727804725,-0.05357161043473724,-0.15255688530606704,-0.12924388130801634,-0.1718915063193167,0.029052598687455244,-0.055590080015601506,-0.11638431157426798,-0.08416528109341814,0.018876433452718056,-0.0566502621299283,0.04963799482368769,0.2264467346695198,-0.18781734959041896,0.007162990350894738,-0.025171433651746566,0.19269420701435902,-0.07251017747630906,0.12525154520682769,0.030603039028955004,0.1778337503515539,-0.14490947914585028,-0.09885238864371138,-0.13925266326143992,0.10905994442696432,0.1458712858304504,-0.002363275210171656,0.2567787475681603,-0.17871149182026835,-0.005341229283399418,-0.04137879464347827,0.05921801608939392,0.04150073578614677,0.02371067048066744,0.02144616438218616,0.003690118496560313,0.09398339884411744,-0.017632768150193323,-0.22590862302739723,-0.13152673002391557,0.16167164167424175,0.14242121383724304,0.0008433584141768202,0.011338482838541553,-0.042796263189827544,-0.11354801914970447,0.05172868542379516,-0.05690655888325025,0.1021416450286774,-0.0757104832434845,-0.14151499144044388,-0.005042791230194021,0.1871605117241908,-0.013239806933391218,0.0474701348745199,0.14193435266076937,-0.013562499223522373,0.04413110135041021,0.06562653021387344,0.0933917596038899,-0.005628234034933843,-0.18706887213784462,-0.08908357964700575,0.24190528596049643,-0.0757476608162313,-0.1613865768393259,0.2397339826173256,-0.07322146638889193,0.2562029421617249,0.017700698571128992,0.12190639082786126,-0.06535208890245303,0.00843164278351538,-0.05719101063850918,0.02682525274941061,-0.019139235616825623,-0.0464567255202708,-0.08212325417598931,-0.09641833228965813,-0.03172468090848546,0.02451524492584789,-0.0005252291053241542,-0.06253702942629458,0.02069715979645359,-0.04956983379052815,-0.007269492167247593,-0.1826679155434754,-0.0027457704689974882,0.01683294845337724,-0.1272037461016775,-0.18388921837611338,-0.04064310626972634,0.009722332968886471,0.1281366956347858,-0.11084759485014706,0.009438300920638687,0.15355975217662354,-0.17580640869762676,0.056955064572355996
Amumu,-0.14686420181263737,-0.01309946854050903,-0.12702444330199159,0.09654150178134457,1.0,0.016986710529272364,0.21543785547847505,-0.1718992107582218,0.0692230237946111,-0.08210830888657528,-0.1917818323020184,-0.022638241863795594,0.22057207067289464,0.10221441202025427,0.063128718168039,-0.034710170946868235,-0.17793801771191675,-0.11679818916408369,0.17568618344478537,-0.04579230529740741,0.002776252084721431,-0.06380634009317254,0.20225377659870514,-0.11793906497815665,-0.10026185135550847,-0.07596136720604751,0.01159239085171726,-0.07422722555841088,0.16457728606796596,-0.15925422613859497,0.014378676698600712,0.006843259500194376,-0.13800750190165156,0.16203586217744947,-0.07822198313707829,0.05049262004631094,-0.061807307930317856,0.022803636727400045,0.08585790466367171,-0.013598293272039319,-0.1604419603263465,-0.009215760588918043,0.06966687884031486,0.03904119221031399,0.08683147131024771,-0.14955013835841635,-0.1322248152822596,-0.012199446134968372,-0.18288630817221407,-0.16866019614978578,7.706338765123277e-05,0.05459533709236475,-0.09736802935718458,-0.06757085349387415,0.025872130157717943,-0.09231690753840716,-0.023757063326112382,-0.05857750748119117,-0.10223276336427523,-0.09233815579636118,-0.042154833876971054,-0.11488539783474949,-0.041042431445243555,0.16467118316515494,0.013506288123628196,-0.06037518119876473,-0.14631840353013348,0.0413762373640566,0.11103813095922632,0.24376865448859875,0.01673200451945278,0.09237624008391998,0.12285993466604106,0.054895964838019284,-0.035198556418634785,0.17743691425004948,0.04895372827266353,0.1286187336666188,0.12894411326497213,-0.06585180919296518,-0.021989373751508,0.04494288673945146,0.1576574152054625,0.04831874631844668,-0.04228748692395068,-0.043468909061412875,0.04556404356156851,0.0569701480506587,-0.0731217670466624,-0.16344640847836578,-0.06787680195280665,-0.038379185147370265,0.23365873547896632,-0.09206225342796315,-0.04542028005163323,-0.09897349454869131,-0.11621929884644877,-0.05466055295861927,-0.07556794507397258,0.08654449005549059,-0.12343529726757385,-0.08671549869669315,0.06405541240672386,-0.006854979937665595,0.06740645458353578,0.11315396805487243,0.025769777452836817,0.04921884856770431,0.05366767938361172,0.10894439381303389,0.11923420936853812,-0.06250981528384547,-0.14806460750314465,-0.11425673575345208,0.036336711027476265,-0.14468594043885585,-0.09568114492435154,0.0901235932954706,0.1709276135259078,0.02489427093474872,0.015295794169534749,0.039280985107799316,0.06140913110082169,-0.036203986324802484,-0.017263059340182574,0.05100268383387074,-0.025653214650352085,-0.06744505527151445,-0.10474807468334779,0.12534040933954627,0.022207576186339728,0.08099902828385552,-0.14614469419149634,-0.10624300961872635,0.09272883052386205,0.15176881594237368,0.06733667159283407,-0.16234126053302722,-0.005721880838367666,0.11390493653672373,-0.14642168534228794,0.03540841291044061,-0.010923614731507714,0.01111132903985057,0.07230147254714703,-0.1356141269193487,0.06604916422596907,0.08109947249878646,-0.1355539730217017,0.03432865683651598
Anivia,-0.14313513765672115,0.11041098488635859,-0.08851927678974114,0.039572403404968814,0.016986710529272364,1.0,0.06962418670504023,-0.09069081058286943,0.012608347879343174,0.1477776911879909,0.07564997623991654,0.08598002393260384,0.015383612982715622,0.07808969219998352,0.016758867566865066,0.03228993929778656,-0.08467458929464278,0.1584346046030598,0.04147914573426681,0.11808009449442503,-0.15513932309895284,-0.003981675137831431,-0.03899099791717675,-0.06080274576523781,-0.08483874476339004,0.03713428223091009,-0.056213721127956084,-0.02204178144338087,0.046145734976688724,-0.09729199198858174,-0.007856055037293252,0.04484161183680302,0.02059075880338146,-0.1331418595964251,-0.007081263555436257,0.0069105942180323066,-0.0676819548592742,-0.08216409820355874,0.11549611316016362,-0.029951124171773147,-0.07196437485535356,0.037527583569322065,0.14386655006925164,-0.06904729138866439,-0.16136438720138657,0.01566974427695078,-0.06606203414999956,0.006131565886353885,-0.06641398647754837,0.01461855712720772,0.10749167711266072,0.10293959035613498,0.03436680051503149,-0.009724494633849279,-0.006954623387186887,-0.1738698155918197,0.07120151657340346,-0.12171005502114296,-0.021150260853669778,-0.08187045385063807,0.10550934186385175,0.0794657397299744,-0.11949155491643237,0.04118895899218811,-0.06612524112730767,0.1620829984055414,-0.06895311866419696,0.11602107561620056,0.10067620382176534,-0.029366943802945578,0.16936919756876523,0.03370125393887147,-0.1647519102299242,0.0029869650842668793,-0.12521709248466228,0.09362251746349481,0.11899039037021986,-0.07615747491740299,-0.002279310804914614,0.04034418139720175,0.07038758672688339,-0.06882014324734853,-0.031826549455563624,-0.11834620306344101,0.1823011995423346,-0.057314310467948104,-0.09537885674991142,-0.03272547172013973,-0.11684196506035005,-0.05887951613367037,0.0034715320770876135,0.0011495496766670277,-0.01895575200135191,-0.07605671271933678,-0.107896014564695,-0.13602392944622332,-0.08566971819845492,0.06888355635628451,-0.01135900643628851,-0.012493494690269946,-0.04480685372160198,-0.17325823445673505,-0.01502939701434669,-0.04951291193229368,-0.025485769847402695,0.009830353329551511,-0.04438459412974294,0.0388908276928458,-0.0027042672816652846,0.09788844080118508,0.06542697904032546,0.06784978534653086,-0.11973361269629512,0.1446530858948475,0.010883275528428937,0.11275014795649396,-0.0685516328716349,0.04217037277914015,0.006584904257630253,0.002090043423583765,-0.009578106229678474,-0.05061499516612544,-0.13201755526140269,0.07717243286533049,-0.03330007752835873,-0.06956188677118758,-0.05482933450729077,0.011729586532554293,-0.052176594670741316,0.08107007562505097,0.15469592275534894,-0.08013828507533627,0.13189439037580108,0.0073357838593041125,-0.08930872491170927,-0.12071748872003862,-0.08585629091649527,-0.017593445199272084,0.155217933391959,-0.12628758457166755,-0.14174934930619432,-0.08098540132445353,-0.037649090825568,0.021551006193898714,-0.0305102220693092,-0.0971256533531486,0.15868952659201352,0.1767475652162105,0.07195495557793619,0.15270509639450802
Annie,-0.196191223479526,0.1555176002447899,-0.02763840657287786,0.002844667135411094,0.21543785547847505,0.06962418670504023,1.0,-0.09925893678313646,0.20257781632597305,-0.035188799253184966,-0.1198534613049882,-0.02467353066481004,0.1367670486105771,0.14052776405390488,0.0027362544073471495,0.0879793805340423,-0.168821181454627,0.008610941210476342,0.05924169197657181,-0.025578780969207626,-0.06177629699616283,-0.0002704588289725862,0.0382442530245829,-0.04992770685379666,-0.1079259445119114,-0.07820156794380995,0.04025078013065353,-0.023159499903505854,0.09799338923029521,-0.10582430570973034,0.005038519183752199,-0.06304623973757684,-0.13809978989852656,0.1087207062580029,-0.08573560797035307,-0.0943702320484825,-0.10389424809533088,-0.12788167728034194,0.11017273671059635,-0.026167227827900374,-0.09026289400828591,-0.06176040142709649,0.14384964371971032,-0.12765218133263545,-0.008906158739044656,-0.12161361445180163,-0.07866487272015688,0.10788278890914282,-0.08945104314061636,-0.06819125154024852,0.13086023525725632,0.026387826882951937,-0.07705489929962561,0.07489982134051865,0.11977185017734326,-0.17605378760880552,-0.01216690209572202,-0.1372083892098228,-0.07268938671413383,-0.13416312574271028,-0.031853737743682276,0.03707173738984637,-0.13057889961843605,0.1279378208338504,0.0659238131879375,0.026371392118743175,-0.09005905645520662,0.12041403779015403,0.246850029063031,0.09481846936655447,0.061396307392877825,-0.014831367886894098,0.0844948523452772,0.17343401865049013,-0.08912977033371106,0.24604748851112057,0.12422731730157754,0.05944956684840885,0.0006571120125185015,0.036587634279203085,0.036421554863687144,-0.09507997351669628,0.05952199255645774,-0.08696625921429968,0.07202362480320634,-0.1314895074115885,-0.048086286153719016,0.05434622658770649,-0.10727879094623383,-0.08129833209377613,0.028947745768410194,-0.013311509532085708,0.012541604449130661,-0.17424466714377296,-0.10739603624366123,-0.13090429530405956,-0.04290654235751101,-0.09090429529989907,0.009573113787184062,-0.052886997047381756,-0.04840011826753776,-0.1207068878620674,0.0018147390760518967,-0.10685243331942296,-0.009649189508498024,0.00496938987796014,-0.080525762869194,0.16631706989155637,-0.08316573387981929,0.1939566079641788,0.21937969149123127,-0.07580150425084486,-0.16289957363920338,0.037786388584095776,-0.03566549859284551,-0.05242306823084775,-0.06330817727795512,0.045778474072357245,0.1922045604262007,-0.03136560288123258,0.10296530859438224,-0.09462297824589139,0.014624312583253585,0.03359736002292546,0.029773729861896414,-0.044856568268473174,-0.09719377226484749,-0.020331296343530703,-0.0009984233418705024,0.20049942675151466,0.0317867103372278,-0.01864365799852652,-0.08958653773964032,-0.06701897000082258,-0.0492872321702873,0.07450441219295134,-0.04336092326117713,-0.012650281698221466,-0.0008442517131168614,-0.002975949520419796,-0.11133328232430051,0.10347978354572973,-0.045904614366624186,0.05547297230602044,-0.11863669933432952,-0.095767115003764,0.0952323434416551,0.11235713656110391,-0.0018497311384837456,0.14786166197928674
Aphelios,0.10600586867970208,-0.0333749416647362,0.12372349340745836,-0.20640569380780072,-0.1718992107582218,-0.09069081058286943,-0.09925893678313646,1.0,0.1269393355056605,0.07511230393648982,0.08809053438599113,-0.10380091649670864,-0.18609334013200396,-0.12296963656701321,-0.15209871099475136,0.10971170439678546,0.0979583662146627,0.03426681102936957,-0.14578538509966465,-0.007288544694991517,-0.03148083630771903,0.0046635473263340055,-0.12510355911811954,0.15262153501890574,0.013008634989128076,-0.017360995696847237,0.025123321006103705,0.09569510178909335,-0.08718089805714291,0.02373778563049256,-0.08392522648998435,-0.09706246525449047,-0.06434878876074346,-0.03645384632298909,-0.0751701270354892,-0.1661319978014537,-0.05413763207553668,-0.11326649664558364,-0.04478026011316549,-0.017040885592325195,0.06491982004097208,0.03357863822503726,-0.11330098317891513,-0.14136213102141726,-0.06307617755891837,-0.03615132550548106,0.1398632737949912,0.07743342724458158,0.333327965063015,0.18381231043804913,-0.10248959800993784,-0.04036576430888972,0.001989178169360617,0.04965320891751124,0.05500903586236372,0.09619701472441633,-0.07771069437613365,-0.03392625041799646,0.08359777306701932,0.05994362242808493,0.042519004282410844,0.01127042075428486,-0.0595160690852754,-0.15203429339047903,0.29317911377188643,-0.07500629323549735,0.10943174064091521,-0.10845159009509198,-0.04551689331768438,-0.17301374865737262,-0.10736369496808562,-0.17096053443332915,0.03011000964737276,0.10757829469097491,0.1061562755628318,-0.11315368189812869,-0.07367306085159542,-0.11056568303938685,-0.15123595538946377,0.17033908044012835,-0.07604546829557934,-0.06926250104033449,-0.059247802857885556,-0.08369615651871154,-0.07189665114615607,0.05146447761771622,-0.07269937758924794,-0.09312190651472307,0.11909599556968653,0.33577293002512143,0.01924486082942589,0.021744448930823168,-0.1674900242743782,0.01867292975425694,-0.05694902161237669,-0.03130865079349965,0.022336414963457063,-0.06194602281794581,0.06343631348452294,-0.10274788442856853,0.3646803992748616,0.2760340581869529,-0.09674797814915337,-0.10627852987330155,-0.09246410844122677,-0.08509194644684315,-0.11391932800370053,0.05475612289376164,-0.04821781179971851,-0.0629770831571761,-0.05255601642124663,-0.007693602120147247,0.23336761629881175,0.04189240977846398,-0.13471587183993394,0.06571171448843527,0.027307716588249153,-0.07325444791950275,-0.07456689005719608,-0.11067295023030788,0.07891442475235866,-0.12217073089308639,-0.03897280372395606,-0.02774228162811765,0.05693269748196028,-0.06385906076514414,-0.005468274888481783,0.08696931419319576,0.12114567547129174,-0.044951976268547966,-0.07114167214177258,-0.13246918707269772,0.0011574012308334103,-0.0022917024140736153,-0.059325274711416576,-0.03524049443836841,-0.10397870694491651,0.27963121569344773,-0.07250660356706584,-0.10565188154349126,0.06953409652944853,0.26729571616201264,0.0002318476389163715,0.1346744378286151,-0.10717323352393815,0.033345109768949,-0.10342204442150482,-0.11741305552103842,0.17146973468358262,-0.08840976777069343
Ashe,-0.12702336591817853,0.11969762053867361,-0.026133532751519528,-0.09053177283221325,0.0692230237946111,0.012608347879343174,0.20257781632597305,0.1269393355056605,1.0,0.004368277805735454,-0.099698619384196,-0.08836046335909198,0.0733012484304435,0.07180556458940068,-0.030861237674838282,0.2994774027067917,-0.1271959444227806,-0.017876448530438127,-0.026077656035857544,0.026607780436876505,-0.07271784132979398,-0.046496723162769316,-0.02413653543917227,0.058323691019661394,-0.15056757653176045,-0.10329820296120396,-0.0035593558944202464,0.09404798661462599,-0.009327676428752207,-0.08498446533402926,-0.1423162728345635,-0.09708068643254175,-0.17331692539611976,0.1418081571060802,-0.12096963324737287,-0.1892827157883099,-0.09177322990146908,-0.17702686517769872,0.0657460777606661,-0.04606110834872901,-0.05993844188229813,-0.06125104561959138,0.11233551968284072,-0.15420211888365154,-0.04475639478456084,-0.14298614051872893,0.12730711885889645,0.2944949139257439,0.15800926677891547,0.12433210666152938,0.0561396700470943,-0.028754907779294347,-0.14885202386675878,0.009001413859446972,0.17306499574760192,-0.14699547408002167,-0.07199440286399184,-0.18506486010829426,0.01231094638849839,-0.12049431608801897,0.08513995059576918,-0.05439525489746222,-0.16876040560830363,0.07740229322078485,0.1647268085433793,-0.04328211366630086,0.08018147166551959,0.041348470243166235,0.26866571212535517,-0.004729681298716981,-0.029496670764591615,-0.09022365373456354,0.13442365907048637,0.37960188493030034,-0.05540785014840588,0.23189741551227272,0.12410792161006856,0.026004806631805377,-0.05608459020464007,0.06347896063100411,-0.016625622219192282,-0.08315857246554548,-0.011720998623115708,-0.09688551623779595,-0.007471824005665484,-0.10216213456513668,-0.07076700625763421,0.016262132495721948,-0.08151574516917925,-0.029764416674961547,0.09906566391935889,-0.010486143818797311,-0.07456645249408878,-0.14802495319436715,-0.13835582324983986,-0.20638738257508815,-0.061898238261960614,-0.1149857105156209,-0.011767331862548858,-0.056189642097934867,0.10411750554587129,-0.04766064905846523,-0.11847349472204804,-0.13108100749834994,-0.0658915594245233,-0.03469703203526575,-0.11170167076547766,0.36763723745366783,-0.0877462141270633,0.1667658428562364,0.21093946046041212,-0.0992470814552926,-0.13700266913635106,-0.008116722721490444,-0.10615662593713004,-0.0369133100482566,-0.07725435110148915,0.018391032171032662,0.17132659163002828,-0.06040487711265641,0.25928235053691484,-0.1337533276357299,-0.014993922707990714,0.014245501066820543,0.1522648591525788,-0.10436652724821327,-0.06300347458780275,0.19152513519464542,0.1582996987839944,0.12402254556599634,-0.025326004442120853,-0.0795721145996755,-0.11683558031345909,-0.15757999506082143,-0.06548995994727624,0.08276052059690664,-0.13097481229444208,0.23372478964852428,-0.04423399834737318,-0.0032861535998158775,-0.09454042167938415,0.2283846422575534,-0.0650418754125417,0.06856479089033818,-0.18813401349486725,-0.1300100061860079,0.03459893851657492,0.02061640286728783,-0.012824884644003332,0.09460677254661187
